"","logFC","logCPM","F","PValue","FDR"
"NHSL2",0.847594583104638,4.60379457339739,49.8900391665439,3.2824193901385e-06,0.000216057456910742
"THBS3",-0.701605317614482,5.39511823534759,49.8677343791121,3.29121999417348e-06,0.000216057456910742
"SYBU",-0.822456329335014,3.67892833830686,49.658994896432,3.37514948658829e-06,0.000220737304624737
"IQCK",0.766580082853253,4.14588452485911,49.5462674201131,3.42132404541902e-06,0.000222339047030005
"DLC1",-1.26693983410269,3.97449328953096,49.5371764054544,3.42510615342294e-06,0.000222339047030005
"ADAMTS15",1.60954041249714,1.19817011635438,49.5104713868652,3.44069165866608e-06,0.000222523547198619
"MT1X",-0.845052240151378,4.50546915248515,49.3679669440236,3.49588360635363e-06,0.00022525874366844
"ITPKB",1.12239610841568,2.26196172447312,49.2944856997703,3.52790662697445e-06,0.000226041147855028
"ELAVL2",-0.675557810314223,4.83788283235708,49.2515720020845,3.54555196533548e-06,0.000226041147855028
"CACNA1C",0.861329401555097,4.12340823622093,49.2223238723483,3.55825181745371e-06,0.000226041147855028
"KLHDC8A",-0.782239766991135,4.19577880561737,49.2186703355024,3.559805042958e-06,0.000226041147855028
"RPGRIP1",0.778188017753337,4.86629262783355,49.1159337385189,3.60447687088238e-06,0.000227798751215584
"EHBP1L1",-1.24214511349313,2.8200425877268,49.096202240848,3.61357542588001e-06,0.000227798751215584
"CDHR1",-0.722866223138938,7.59213272116178,48.9269066299154,3.68843812062331e-06,0.00023168167792203
"CLSTN2",1.28265694870532,2.66214489243559,48.7948806964337,3.74897401965101e-06,0.000234640087208409
"PLXNA2",1.32306396322475,1.73591868618213,48.7321825828094,3.77909118664666e-06,0.00023548245606518
"LAMB1",-0.687041027729334,9.50911371467807,48.705964629086,3.78940385719365e-06,0.00023548245606518
"ARHGAP26",-1.87611347553146,1.22243555683288,48.5848375543558,3.85244051159953e-06,0.00023855076671472
"KCNB2",0.741845942360268,4.94815888488489,48.396507093799,3.93612499115916e-06,0.000242599518661038
"MYBPH",-1.53940916978004,1.58649479872373,48.3824204126179,3.94561123008446e-06,0.000242599518661038
"PHC2",-0.825923841051859,5.43385119117695,48.3183784454812,3.97416739850799e-06,0.000243497933728935
"NDRG1",-0.69967409328574,5.9561669333451,48.1552945057151,4.05493106263455e-06,0.000247055251257345
"DLL3",-0.813503617968567,5.39982412890301,48.1240147587282,4.07063687908411e-06,0.000247055251257345
"IMPDH1",-0.830827183342771,4.06575749234492,48.1162083886782,4.07467142149327e-06,0.000247055251257345
"CRYBG3",-0.784169558596997,8.81803412691662,47.8494280997489,4.21146098351428e-06,0.000253609124269214
"KAZN",1.87937572447066,0.806019538411688,47.8555016880072,4.22388640942514e-06,0.000253609124269214
"ATP8B1",-1.6229278289815,1.84445200334931,47.8250886360676,4.22633462159783e-06,0.000253609124269214
"AKT1",-0.650202639224613,5.93037078115702,47.5188151112248,4.38839006618241e-06,0.00026243173745095
"KCNB1",-0.995571857037894,3.16593593937661,47.4623329207792,4.4197832802058e-06,0.000263407015832606
"ARR3",-0.703406357480187,7.81817708953796,47.4095714468018,4.44868360941325e-06,0.000263435090448539
"SLC17A8",2.36932968758712,-0.0295386610741744,47.6124867246772,4.45042673704724e-06,0.000263435090448539
"SYTL2",-0.735876830327147,4.12540988451416,47.2103381454015,4.56116703322294e-06,0.000269078036263983
"VPS53",-0.75972299037822,5.4426642165919,47.1662964395083,4.58635772127396e-06,0.000269653126359885
"GABBR2",-0.721606840333497,4.26694534697181,47.0081870368818,4.67846474340108e-06,0.000273616266144897
"OLIG2",-1.01570766385238,3.38039883237927,46.9972822930755,4.68510271316711e-06,0.000273616266144897
"DES",-1.07386485434368,2.82639816093117,46.6486290004712,4.89612761976712e-06,0.000284987268321245
"PECAM1",-1.6080189486524,1.34067585454064,46.5137232921191,4.98497977393654e-06,0.000288648812538071
"ID4",2.73052906353263,0.171374879637369,46.6852084268393,4.99447909924314e-06,0.000288648812538071
"PAX3",-0.803207440447513,4.78570441006133,46.4686690958268,5.00862388037084e-06,0.000288648812538071
"SERGEF",-0.62043396715363,6.5363810273343,46.2945114104042,5.12076204723828e-06,0.000294140614700246
"PHACTR2",-0.715968468324247,5.36638536678615,46.238925417298,5.15715989799511e-06,0.000295260085700953
"ARSF",-1.5681793325663,1.9295788859919,46.1161591088001,5.24075187357679e-06,0.000299065389596072
"E2F1",-0.730921402950776,6.18431725887695,45.9347462805293,5.36154962952671e-06,0.000304962148634513
"B2M",0.652965553219732,7.24899447540091,45.90029035957,5.38527235931999e-06,0.000305316967332616
"VCAN",0.674149034652702,4.85652163305838,45.8622427704542,5.41162346535634e-06,0.000305818022498552
"RP11-179B2.2",1.38641824515645,1.55298137438058,45.7072865159035,5.52381884917934e-06,0.000311151370143128
"AHNAK",1.36439976749966,1.82295698436034,45.6745030763713,5.54605477371836e-06,0.000311321129614308
"PTH1R",1.4362721175657,1.86423912704469,45.651522182506,5.56248954527912e-06,0.000311321129614308
"RASSF2",-1.29365338968038,1.6246712255532,45.4210628136469,5.7307267406724e-06,0.00031971230142371
"ZDHHC9",-0.662494314467646,5.38230210846828,45.3150719909991,5.80691732108124e-06,0.00032293117917427
"LTBP2",1.16312727167299,3.44130222906024,45.1884181918574,5.90331306261287e-06,0.000327249691109035
"RASGEF1C",-1.89659601713601,0.585775832588016,45.1862493687622,5.93650257976938e-06,0.000328048126733965
"ARL4D",-0.661392952102025,6.20085389046849,45.0654303196678,5.99803107653546e-06,0.000330402582518808
"SMPD3",-0.812169795548675,3.70232246317426,45.0029940579542,6.04715873708572e-06,0.000332061276311292
"F2RL1",-0.859182029884587,3.0173972515312,44.9205980335755,6.11264852717083e-06,0.000334605230662875
"PLCG2",-1.45498840690649,1.59094076844204,44.7944259581659,6.217254548307e-06,0.000339267809132927
"AIPL1",0.726490656646647,6.59179012028507,44.7558368271258,6.24499761586549e-06,0.000339720088374589
"ADGRG1",-1.70924897993391,0.658985175819788,44.7115611426215,6.30339584236881e-06,0.000341831981985852
"ELK3",-0.963969127179191,3.98146392886036,44.6311969272272,6.34782748420109e-06,0.000343175738480246
"MAST2",-0.638318841792762,5.63989714126486,44.4982597398384,6.45925588302303e-06,0.000348121994535025
"KCNQ3",-0.795325907272251,3.98661680439978,44.4492080265075,6.50115817806893e-06,0.000348357225105357
"RGS9BP",-1.09189030201129,2.70750960848519,44.4471347091462,6.50351937832703e-06,0.000348357225105357
"ADCY1",-0.78487102998456,6.25441891853321,44.3627438544233,6.5753030530019e-06,0.000351125204622383
"C5orf66",1.05844886618294,2.21420028848736,44.2016632844327,6.71770961294051e-06,0.00035763611360112
"TLL1",7.08735816698373,-0.891950756351644,50.2208547469436,6.86485124828088e-06,0.000364358761390519
"TBX15",-0.803267940287352,3.51457557763388,43.9688466844236,6.92655602034216e-06,0.000365714628000107
"MAPK8IP1",-0.841315565372962,5.11183286483584,43.9622610140826,6.93228392326396e-06,0.000365714628000107
"LINC01548",-2.3883335360578,0.0509472312635613,44.001229904521,7.04600405954072e-06,0.000370594346047289
"TBC1D30",-0.647175136656525,5.76375527311611,43.6583186839443,7.2178365680027e-06,0.000378492078529919
"NEFH",-0.610500839554637,5.71273824643118,43.5906496018969,7.28320901557315e-06,0.000380776634221372
"SLC6A5",-2.80495021429275,-0.374753814855261,43.2352056995994,7.47239204554321e-06,0.000388585596414251
"NBL1",2.04000834851426,0.497384514655371,43.4567865496656,7.47707939498273e-06,0.000388585596414251
"CYP26B1",-1.61638814731242,0.770086635889103,43.251398009092,7.63981936720275e-06,0.000395865061691675
"DOC2A",-0.733734601129134,3.88155608719138,43.1812314927992,7.69350027170214e-06,0.000397467164924446
"FAM212B",-0.67701901213927,5.94563908143295,43.1518374708736,7.7237293877171e-06,0.000397851806986183
"XG",2.56939322123019,-0.136849425828127,43.1960699429258,7.81723980721301e-06,0.000401484239745746
"TG",-1.45351818270488,0.984224979649772,42.9686433654139,7.92754431358273e-06,0.000405955363060943
"TMEM37",1.14520878678118,1.87806767048153,42.8168489870338,8.08291231682987e-06,0.000412701213089132
"RP11-568A7.3",1.34488724201996,1.6696722530215,42.6820701736711,8.23301147563436e-06,0.000419139493841187
"ASPA",-1.22282117178448,1.79020869566582,42.5349892257586,8.39788273658747e-06,0.000426290198681077
"FAM43A",1.49491451131054,1.52009195961015,42.4162562637452,8.53715240736255e-06,0.000432103638659028
"DCUN1D3",0.68203358575516,5.50719675883073,42.381240922123,8.57221869610109e-06,0.000432624516969125
"MYC",-0.797462848610749,9.73457777647667,42.3239991202989,8.63932647975483e-06,0.000434322635903922
"SMAD9-IT1",3.13488854726433,-0.637444322075248,40.9552957340719,8.65561088618513e-06,0.000434322635903922
"PHYHIP",-1.73601055120373,0.861981569796098,42.2960675514097,8.69264669446138e-06,0.000434931222288495
"TMEM160",-0.898482897840543,3.11584900574272,42.1088674340634,8.89755551497035e-06,0.000443911755435464
"RP11-616L12.1",-1.2551598443614,1.59794708873887,41.8989296195335,9.16104500029613e-06,0.000455755463803906
"AKR1C3",2.55575668399498,-0.247488524827505,41.9307427049076,9.22213994762766e-06,0.000457491499333733
"S100A1",-0.952794296470665,2.83524020372774,41.7629057822186,9.33046262548831e-06,0.000461553933048943
"KIAA1614",-0.694587605784111,7.09093440693738,41.5639279938553,9.5892485897163e-06,0.000473015420546966
"DLG1",0.651616207511118,7.09387728358542,41.4725266821032,9.71123257588255e-06,0.000477683220394538
"PEG3",0.730078324917635,7.00772801784595,41.3895766188443,9.82345778289748e-06,0.000481846123047628
"SRL",-0.80041489319574,3.87824192596353,41.3685592530019,9.85238374008307e-06,0.000481911274143783
"KIF19",-0.792858088374951,3.76095022933682,41.1913535479217,1.00979083056633e-05,0.000492104597683947
"SETBP1",-0.936440309530796,2.94395818824162,41.1780471804923,1.01171429715117e-05,0.000492104597683947
"PRSS12",0.989996706464959,3.0906842259584,41.0629200439389,1.02806193813772e-05,0.000498667154548915
"PLXNA4",-1.18704697579241,1.92597271079695,40.8320403571885,1.06200143498851e-05,0.000513702743982531
"CD177",-0.772241213793837,3.22759898514581,40.8045234719449,1.06585605915714e-05,0.000514143052624365
"TMEM130",-0.966736523282794,2.69027960924174,40.5801404970671,1.10001473788542e-05,0.000529158604764606
"NUDT11",-1.03309196828815,2.41265509132676,40.5287099712366,1.10805112716552e-05,0.000530154134913519
"ZNF654",0.73500239680486,3.98101385663654,40.5271917176348,1.10815633514737e-05,0.000530154134913519
"DLGAP3",-0.889023875986465,3.06454248142948,40.4917666153014,1.11375164695577e-05,0.000531375171014798
"HABP4",0.822815015587395,3.44591294347787,40.3958409522149,1.12889570598041e-05,0.000537132883319614
"SBF1",-0.630189527881173,5.95402821748254,40.3001149487319,1.14421238510755e-05,0.00054206974261482
"HPS6",-0.654200845698374,4.17926355884802,40.2845158130197,1.14675228498851e-05,0.00054206974261482
"PIK3AP1",-0.91687306586248,4.1421569196584,40.2337754190954,1.15502891382468e-05,0.00054206974261482
"ERBB3",-0.666926425138798,6.24337520678368,40.2275555119531,1.15602045192763e-05,0.00054206974261482
"TIMM50",-0.607590238667078,7.06740803097861,40.2193982974503,1.15735624407032e-05,0.00054206974261482
"PDE4D",-0.693309050600058,5.26483777163709,40.2061182631401,1.15953672918374e-05,0.00054206974261482
"PCP2",-2.86058417323454,-0.209720532142503,40.1645678455937,1.16100151035358e-05,0.00054206974261482
"CAMKV",-0.594656482790582,6.91575554977866,40.1220984664022,1.17342859271484e-05,0.000546410935626307
"PKP2",0.667085875537528,7.32988711055494,39.974920816887,1.19822160035234e-05,0.000556471957057248
"MSX1",1.32574417019798,2.70053081768853,39.8094656724516,1.22695750139539e-05,0.000567541650864652
"AQP3",-0.625777139137572,6.4736828094061,39.7994540502954,1.22855769113984e-05,0.000567541650864652
"EPHB2",-1.05798386142305,2.08636988682297,39.7393411216696,1.23941230495956e-05,0.000571045321087174
"TYRO3",-0.754059599818348,3.64439575281981,39.6923111494557,1.24755643715661e-05,0.000573285013306019
"NUMBL",-0.900258453979935,2.93221618491454,39.6431484508464,1.25641007335103e-05,0.000574816492185393
"DGAT2",0.695733114380985,5.29694630924903,39.6367136553706,1.25747279816069e-05,0.000574816492185393
"GRIK1",1.36877537057505,1.51299743134463,39.5227773940604,1.27890345943779e-05,0.000583086480644979
"C1GALT1",0.57907336117616,6.45170603490166,39.4898946352978,1.28421770556812e-05,0.000583984624339336
"NRCAM",-0.623341586843038,6.59871594501422,39.4120027290659,1.29866811713221e-05,0.000587841872506158
"TCF3",-0.666117239665717,5.31971722539074,39.4079156993844,1.29943284152661e-05,0.000587841872506158
"MAP3K8",1.31298317532501,1.27442389380495,39.2755515115198,1.32543639602101e-05,0.000598056081326068
"SLC25A22",-0.721322762947974,4.48859274555087,39.2102260319413,1.33697638825579e-05,0.000601708291023781
"LIFR",-0.615258608463444,5.72930498190434,39.1770905754475,1.34337506413941e-05,0.000603033814138878
"AMBP",-1.18478713167732,2.0395991026209,39.1365675807331,1.35158444600519e-05,0.000604028922025999
"CCDC124",-0.726005806879621,4.1234605415029,39.123042505915,1.35392764279992e-05,0.000604028922025999
"AGAP3",-0.628547717485821,5.53794298810781,39.0897234120116,1.36044410571325e-05,0.000604028922025999
"PTPRK",-0.84860402717748,2.81537755527027,39.0765438983899,1.36315077908585e-05,0.000604028922025999
"ALDH1A3",-0.672163959023486,6.18742918814807,39.0612762060115,1.36605381501269e-05,0.000604028922025999
"DERL1",0.639307655954166,6.42646025753396,39.0597950916165,1.36634649066699e-05,0.000604028922025999
"CAPN15",-0.684375824469913,4.00168825891292,38.9707457039286,1.38411459246141e-05,0.000610156177208356
"C2orf71",-0.815387302999735,3.48847191111745,38.9555557985319,1.38719506558079e-05,0.000610156177208356
"RP11-161H23.9",1.9437153743662,0.420968704169522,38.9429811232534,1.40042595969978e-05,0.000614428093172801
"TIPARP",0.7423298754998,5.27255892827231,38.8371871961222,1.41117716118867e-05,0.000617593373149788
"OLIG1",-1.5378033754334,0.688874672494851,38.7383027278963,1.43499213176522e-05,0.000626445815122108
"TP53INP2",-1.39798194492777,1.43405286151348,38.5248264691662,1.47780578690566e-05,0.000643527298028596
"CASQ2",-1.60645215255278,0.622446079803028,38.404032522732,1.50762135785525e-05,0.00065378631317475
"ATF3",-0.843258547048637,3.16522395679412,38.3790701553501,1.50885284737959e-05,0.00065378631317475
"PBX1",0.653003796805907,6.2873862927568,38.322966016003,1.5212304637911e-05,0.000655213254431621
"CSRP3",-1.90192171837157,0.16391341490186,38.3781443155981,1.52543898236596e-05,0.000655213254431621
"NCALD",1.24867850915247,1.74873735834402,38.3002885817346,1.52686166681343e-05,0.000655213254431621
"EFNA1",1.09842661381751,2.08085287715185,38.297984250772,1.52715493387739e-05,0.000655213254431621
"DAPL1",-0.825275081398329,3.33513473058796,38.2670747724352,1.53384586050817e-05,0.000655681630766186
"ANTXR1",0.932672040298444,2.52069735551642,38.2590565419236,1.53575642528559e-05,0.000655681630766186
"MIR3193",5.01798586560007,-1.00539823826769,34.998792176085,1.54148282219817e-05,0.000656421612371654
"SOCS2",-0.776338963539718,4.77699355317935,38.2174087207094,1.54500791824963e-05,0.000656421612371654
"DOCK4",-0.963337036801727,3.21207593244647,38.1428962269616,1.5621326127801e-05,0.000662086400105972
"INSR",-0.650709923327399,5.72955048460269,37.8968476219309,1.61981565626653e-05,0.000684165951221627
"BMPR1A",0.627361271136846,6.6621752675716,37.8874733289104,1.62206335932742e-05,0.000684165951221627
"MYRIP",-0.90456915412932,2.66099227251462,37.804518311914,1.64227396688878e-05,0.000691021397826793
"STAC3",-0.904562368224062,2.4646788745936,37.7457285804864,1.6566955911839e-05,0.000695413904164742
"MPP4",-1.27135358612183,1.85603717282596,37.6298812913647,1.68577533525337e-05,0.000705278982559764
"RAP1GAP2",-0.705744939627343,5.71940611426929,37.6178388859799,1.68827519591102e-05,0.000705278982559764
"TCEA3",-1.10806194257311,1.72736671777083,37.4181915948902,1.73983562577635e-05,0.000725083763658869
"CXCR4",-0.707058353755354,4.628820351103,37.170026173326,1.80510863850505e-05,0.000750495405847029
"TEAD4",-0.679695827935007,4.20844048690456,37.0351455450295,1.84208235940563e-05,0.000759545512016324
"ATP2B4",0.792103883573257,5.07823973146433,37.0348947585815,1.84213562338442e-05,0.000759545512016324
"MME",1.48245882635832,0.841944122571949,37.0368251160432,1.84467293388726e-05,0.000759545512016324
"MYL6B",-0.59603225079919,8.56326213310242,37.0189868486039,1.84654753490164e-05,0.000759545512016324
"ESRRA",-0.608141051929332,5.10934470192171,37.0115289359263,1.84862468564275e-05,0.000759545512016324
"C1orf115",-0.821651824468261,3.36233903233817,36.8930617824703,1.88201806948051e-05,0.000771450693175319
"ANKRD12",0.642472905713094,7.19405788801722,36.8383668220782,1.89752890895848e-05,0.000775987114946908
"TNRC18",-0.748817729241912,3.3619133833476,36.6932766940489,1.93972986357858e-05,0.000791391656023579
"EVC",-0.653621471397113,4.16518208562873,36.6519457362496,1.95184411138202e-05,0.000794477899136431
"PLEKHG1",2.152165285602,1.57298916821553,36.5715080675192,1.97787877934643e-05,0.00080320277313831
"LRMP",-1.60167272437666,0.733158057198438,36.5160526714832,1.9969271097901e-05,0.000809056640166001
"NAGS",1.8398866584553,0.43015896370166,36.4006435515082,2.04019193474551e-05,0.000824672026956622
"CHCHD10",-0.675782495491486,4.59434363918007,36.2767736901546,2.06650612533264e-05,0.000833379444816594
"ICAM5",-1.24042080393492,1.99431961619562,36.2288233946619,2.08220772101363e-05,0.000837776756321197
"SEMA4B",0.959498764616548,2.4638828113366,36.1329425459189,2.11272414417222e-05,0.000848100896678973
"ETS1",0.856284906710496,3.76182439830732,35.8897853802594,2.19290238420748e-05,0.000878267464060345
"BATF2",-1.10968137723729,1.90076947745011,35.8486463788209,2.2073289297418e-05,0.00088202237462589
"RP4-625H18.2",3.17594733836467,-1.05546865242871,33.2352229840506,2.29302086837776e-05,0.000914171927023117
"ADD2",-0.670216120426749,5.79286898359864,35.5249124961787,2.3200051956392e-05,0.000921742657342256
"IRX3",-0.732275986755805,3.71149396132684,35.507456102035,2.32637301289043e-05,0.000921742657342256
